Zip,City,State
87009,Cedarvale,NM
61862,Penfield,IL
92281,Westmorland,CA
92623,Irvine,CA
14463,Hall,NY
14730,East Randolph,NY
20139,Casanova,VA
20502,Washington,DC
24072,Check,VA
04611,Beals,ME
05487,Starksboro,VT
05861,Passumpsic,VT
10969,Pine Island,NY
18230,Junedale,PA
19408,Eagleville,PA
38389,Yorkville,TN
38548,Buffalo Valley,TN
39595,Pascagoula,MS
33003,Florida City,FL
33559,Land O' Lakes,FL
33740,Saint Petersburg,FL
45204,Cincinnati,OH
26431,Shinnston,WV
24237,Dante,VA
25039,Cedar Grove,WV
25716,Huntington,WV
43434,Harbor View,OH
28624,Ferguson,NC
29324,Clifton,SC
97204,Portland,OR
97543,Wilderville,OR
80281,Denver,CO
82059,Granite Canon,WY
84051,Mountain Home,UT
86302,Prescott,AZ
75785,Rusk,TX
75936,Chester,TX
76126,Fort Worth,TX
76569,Rogers,TX
77519,Batson,TX
67114,Newton,KS
67518,Beeler,KS
67837,Copeland,KS
68651,Osceola,NE
56502,Detroit Lakes,MN
57754,Lead,SD
58258,Mekinock,ND
50076,Exira,IA
50527,Curlew,IA
51527,Defiance,IA
52001,Dubuque,IA
62818,Browns,IL
63464,Plevna,MO
63654,Lesterville,MO
48915,Lansing,MI
61027,Eleroy,IL
61766,Towanda,IL
28612,Connellys Springs,NC
34448,Homosassa,FL
36527,Spanish Fort,AL
24029,Roanoke,VA
28219,Charlotte,NC
30751,Tennga,GA
31650,Willacoochee,GA
31737,Colquitt,GA
24210,Abingdon,VA
72107,Menifee,AR
72943,Magazine,AR
75232,Dallas,TX
80463,McCoy,CO
94938,Lagunitas,CA
95044,Redwood Estates,CA
95344,Merced,CA
95456,Littleriver,CA
15840,Falls Creek,PA
07820,Allamuchy,NJ
08324,Heislerville,NJ
11854,Hicksville,NY
19426,Collegeville,PA
19717,Newark,DE
20591,Washington,DC
21290,Baltimore,MD
26050,Newell,WV
14742,Greenhurst,NY
14744,Houghton,NY
14776,Rossburg,NY
04530,Bath,ME
01354,Northfield,MA
74553,Kiowa,OK
76574,Taylor,TX
77833,Brenham,TX
81233,Howard,CO
81637,Gypsum,CO
82844,Wolf,WY
80037,Commerce City,CO
98368,Port Townsend,WA
98609,Carrolls,WA
95111,San Jose,CA
92057,Oceanside,CA
93108,Santa Barbara,CA
28711,Black Mountain,NC
32094,Wellborn,FL
43747,Jerusalem,OH
43787,Stockport,OH
03779,Piermont,NH
04095,West Newfield,ME
04263,Leeds,ME
24065,Boones Mill,VA
25281,Tariff,WV
16619,Blandburg,PA
16659,Loysburg,PA
16680,Smithmill,PA
18020,Bethlehem,PA
18342,Mountainhome,PA
18428,Hawley,PA
19244,Philadelphia,PA
14805,Alpine,NY
15874,Worthville,PA
06814,Danbury,CT
92567,Nuevo,CA
93703,Fresno,CA
94661,Oakland,CA
90263,Malibu,CA
62037,Grafton,IL
62427,Flat Rock,IL
63052,Imperial,MO
63841,Dexter,MO
63851,Hayti,MO
78722,Austin,TX
80233,Denver,CO
80832,Ramah,CO
82845,Wyarno,WY
83277,Springfield,ID
67209,Wichita,KS
68431,Rulo,NE
68501,Lincoln,NE
70402,Hammond,LA
72762,Springdale,AR
77058,Houston,TX
83544,Orofino,ID
85226,Chandler,AZ
58365,Rocklake,ND
56524,Clitherall,MN
57629,Glad Valley,SD
51346,Hartley,IA
40461,Paint Lick,KY
42021,Arlington,KY
42060,Lovelaceville,KY
42170,Woodburn,KY
32317,Tallahassee,FL
35055,Cullman,AL
45050,Monroe,OH
45701,Athens,OH
47132,Jeffersonville,IN
38378,Spring Creek,TN
61341,Marseilles,IL
61876,Sidell,IL
62525,Decatur,IL
64118,Kansas City,MO
71864,Willisville,AR
73036,El Reno,OK
73117,Oklahoma City,OK
78557,Hidalgo,TX
75056,The Colony,TX
77384,Conroe,TX
64623,Bosworth,MO
66007,Basehor,KS
66755,Moran,KS
67001,Andale,KS
58494,Wing,ND
58571,Stanton,ND
17972,Schuylkill Haven,PA
18056,Hereford,PA
19344,Honey Brook,PA
19395,Westtown,PA
26259,Dailey,WV
02568,Vineyard Haven,MA
31022,Dudley,GA
31040,Dublin,GA
32110,Bunnell,FL
32204,Jacksonville,FL
32862,Orlando,FL
23924,Chase City,VA
08332,Millville,NJ
10242,New York,NY
11229,Brooklyn,NY
20184,Upperville,VA
20350,Washington,DC
21667,Still Pond,MD
21790,Tuscarora,MD
22191,Woodbridge,VA
19441,Harleysville,PA
12927,Cranberry Lake,NY
81639,Hayden,CO
82244,Yoder,WY
65679,Kirbyville,MO
74930,Bokoshe,OK
75376,Dallas,TX
77387,Spring,TX
66224,Shawnee Mission,KS
66611,Topeka,KS
87378,Navajo,NM
89145,Las Vegas,NV
89405,Empire,NV
79180,Amarillo,TX
70344,Chauvin,LA
92136,San Diego,CA
97626,Fort Klamath,OR
99371,Washtucna,WA
97367,Lincoln City,OR
97372,Rose Lodge,OR
93274,Tulare,CA
61877,Sidney,IL
69141,Gurley,NE
79701,Midland,TX
64801,Joplin,MO
56401,Brainerd,MN
58208,Grand Forks,ND
63857,Kennett,MO
72428,Etowah,AR
87830,Reserve,NM
90034,Los Angeles,CA
94928,Rohnert Park,CA
94999,Petaluma,CA
97734,Culver,OR
98324,Carlsborg,WA
99401,Anatone,WA
99604,Hooper Bay,AK
95420,Caspar,CA
04575,West Boothbay Harbor,ME
04763,Oakfield,ME
05489,Underhill,VT
06431,Fairfield,CT
53088,Stockbridge,WI
53120,East Troy,WI
55344,Eden Prairie,MN
42602,Albany,KY
36868,Phenix City,AL
47433,Gosport,IN
02816,Coventry,RI
04016,Center Lovell,ME
15036,Eldersville,PA
15531,Boswell,PA
15533,Breezewood,PA
15560,Shanksville,PA
60071,Richmond,IL
60461,Olympia Fields,IL
60522,Hinsdale,IL
60622,Chicago,IL
61333,Long Point,IL
74747,Kemp,OK
76566,Purmela,TX
77095,Houston,TX
80487,Steamboat Springs,CO
83433,Macks Inn,ID
89301,Ely,NV
78117,Hobson,TX
72182,Wright,AR
72672,Pyatt,AR
64629,Braymer,MO
65729,Pontiac,MO
68023,Fort Calhoun,NE
29075,Little Mountain,SC
29617,Greenville,SC
29745,York,SC
07879,Tranquility,NJ
10311,Staten Island,NY
37387,Tracy City,TN
40362,Paris,KY
12572,Rhinebeck,NY
20664,Newburg,MD
62965,Muddy,IL
20719,Bowie,MD
64035,Hardin,MO
22093,Ashburn,VA
22865,Luray,VA
22945,Ivy,VA
23089,Lanexa,VA
71913,Hot Springs National Park,AR
23201,Richmond,VA
57649,Prairie City,SD
79960,El Paso,TX
62906,Anna,IL
42035,Cunningham,KY
64088,Sibley,MO
22081,Merrifield,VA
70589,Washington,LA
23304,Battery Park,VA
70762,Oscar,LA
04572,Waldoboro,ME
65653,Forsyth,MO
15357,Rices Landing,PA
84331,Portage,UT
88133,Saint Vrain,NM
74721,Albany,OK
81253,Wetmore,CO
83349,Richfield,ID
14453,Fishers,NY
14709,Angelica,NY
16050,Petrolia,PA
16223,Distant,PA
16422,Harmonsburg,PA
17303,Arendtsville,PA
30240,Lagrange,GA
31783,Rebecca,GA
33664,Tampa,FL
23529,Norfolk,VA
24562,Howardsville,VA
25079,Falling Rock,WV
26041,Moundsville,WV
26250,Belington,WV
20117,Middleburg,VA
20155,Gainesville,VA
21814,Bivalve,MD
28902,Brasstown,NC
29117,Orangeburg,SC
29847,Trenton,SC
12956,Mineville,NY
13204,Syracuse,NY
28051,Gastonia,NC
53290,Milwaukee,WI
53402,Racine,WI
54912,Appleton,WI
36508,Dauphin Island,AL
36644,Mobile,AL
37381,Spring City,TN
38271,Woodland Mills,TN
38453,Dellrose,TN
15611,Adamsburg,PA
07857,Netcong,NJ
08347,Norma,NJ
10125,New York,NY
10968,Piermont,NY
11207,Brooklyn,NY
12754,Liberty,NY
13833,Port Crane,NY
14461,Gorham,NY
25545,Ona,WV
74936,Gans,OK
75068,Little Elm,TX
77399,Livingston,TX
85807,New River,AZ
65810,Springfield,MO
67504,Hutchinson,KS
68516,Lincoln,NE
87729,Miami,NM
79911,El Paso,TX
70353,Dulac,LA
71052,Mansfield,LA
71477,Tioga,LA
10541,Mahopac,NY
10592,Tarrytown,NY
00685,San Sebastian,PR
01823,Haverhill,MA
65605,Aurora,MO
66635,St. George,KS
58856,Zahl,ND
53526,Cobb,WI
36631,Mobile,AL
37338,Graysville,TN
14724,Clymer,NY
22960,Orange,VA
23843,Dolphin,VA
42287,Welchs Creek,KY
43337,Morral,OH
98059,Renton,WA
54541,Laona,WI
54818,Brill,WI
54940,Fremont,WI
57042,Madison,SD
61644,Peoria,IL
63824,Blodgett,MO
49068,Marshall,MI
46241,Indianapolis,IN
49617,Beulah,MI
41144,Greenup,KY
34434,Dunnellon,FL
34610,Brooksville,FL
35447,Carrollton,AL
39669,Woodville,MS
87583,Villanueva,NM
88021,Anthony,NM
93426,Bradley,CA
94022,Los Altos,CA
94308,Palo Alto,CA
91718,Corona,CA
92339,Forest Falls,CA
92811,Atwood,CA
04751,Limestone,ME
06888,Westport,CT
07746,Marlboro,NJ
31547,Kings Bay,GA
31746,Edison,GA
48656,Saint Helen,MI
49281,Somerset,MI
49338,Paris,MI
28653,Montezuma,NC
30083,Stone Mountain,GA
32055,Lake City,FL
20572,Washington,DC
25870,Maben,WV
26278,Mabie,WV
33247,Miami,FL
26502,Morgantown,WV
40225,Louisville,KY
49915,Caspian,MI
52497,Cedar Rapids,IA
53586,Shullsburg,WI
56755,Saint Vincent,MN
58776,Ross,ND
60479,Verona,IL
46203,Indianapolis,IN
47043,Vevay,IN
67005,Arkansas City,KS
68059,Springfield,NE
63139,Saint Louis,MO
64658,Marceline,MO
48844,Howell,MI
49252,Litchfield,MI
54448,Marathon,WI
61936,La Place,IL
75067,Lewisville,TX
75501,Texarkana,TX
98199,Seattle,WA
06508,New Haven,CT
35207,Birmingham,AL
97624,Chiloquin,OR
98349,Lakebay,WA
98685,Vancouver,WA
99129,Fruitland,WA
99612,King Cove,AK
56303,Saint Cloud,MN
56341,Holmes City,MN
57747,Hot Springs,SD
60065,Northbrook,IL
93654,Reedley,CA
94011,Burlingame,CA
94169,San Francisco,CA
68058,South Bend,NE
61412,Alexis,IL
49525,Grand Rapids,MI
49883,Seney,MI
50234,Rhodes,IA
51051,Rodney,IA
53490,Racine,WI
55563,Monticello,MN
58233,Forest River,ND
62689,Thayer,IL
64165,Kansas City,MO
74115,Tulsa,OK
74818,Seminole,OK
70380,Morgan City,LA
71301,Alexandria,LA
98614,Chinook,WA
78683,Round Rock,TX
79369,Spade,TX
79698,Abilene,TX
91617,Valley Village,CA
57625,Eagle Butte,SD
59274,Vida,MT
60172,Roselle,IL
72639,Harriet,AR
73548,Hastings,OK
74159,Tulsa,OK
76077,Rainbow,TX
76192,Fort Worth,TX
50034,Blairsburg,IA
50501,Fort Dodge,IA
51466,Wall Lake,IA
51555,Missouri Valley,IA
63362,Moscow Mills,MO
63622,Belgrade,MO
65107,Jefferson City,MO
66524,Overbrook,KS
67550,Larned,KS
67831,Ashland,KS
28126,Newell,NC
36567,Robertsdale,AL
36831,Auburn,AL
37374,Sequatchie,TN
38587,Walling,TN
40507,Lexington,KY
54895,Weyerhaeuser,WI
56080,Saint Clair,MN
50046,Cambridge,IA
50625,Dumont,IA
41825,Jackhorn,KY
42141,Glasgow,KY
43449,Oak Harbor,OH
15955,Sidman,PA
15958,Summerhill,PA
22664,Woodstock,VA
03782,Sunapee,NH
04002,Alfred,ME
04544,East Boothbay,ME
24521,Amherst,VA
24856,Leckie,WV
29151,Sumter,SC
12133,North Hoosick,NY
12871,Schuylerville,NY
27932,Edenton,NC
19098,Holmes,PA
77507,Pasadena,TX
83465,Lemhi,ID
83526,Ferdinand,ID
65741,Rockbridge,MO
65778,Myrtle,MO
16840,Hawk Run,PA
16921,Gaines,PA
05764,Poultney,VT
20001,Washington,DC
20147,Ashburn,VA
21780,Sabillasville,MD
21788,Thurmont,MD
21863,Snow Hill,MD
74852,Macomb,OK
76136,Fort Worth,TX
76628,Brandon,TX
95832,Sacramento,CA
95992,Yuba City,CA
89117,Las Vegas,NV
98674,Woodland,WA
93708,Fresno,CA
78476,Corpus Christi,TX
78516,Alamo,TX
48476,Vernon,MI
08807,Bridgewater,NJ
25880,Mount Hope,WV
11770,Ocean Beach,NY
00654,Jobos,PR
02191,Weymouth,MA
02494,Needham,MA
27897,Woodland,NC
28377,Red Springs,NC
65036,Gasconade,MO
67745,McDonald,KS
68847,Kearney,NE
59633,Canyon Creek,MT
59634,Clancy,MT
97469,Riddle,OR
76449,Graford,TX
76823,Bangs,TX
92202,Indio,CA
95103,San Jose,CA
81125,Center,CO
85063,Phoenix,AZ
64735,Clinton,MO
66970,Webber,KS
90270,Maywood,CA
45734,Graysville,OH
46124,Edinburgh,IN
47021,Friendship,IN
48104,Ann Arbor,MI
41472,West Liberty,KY
43571,Whitehouse,OH
38455,Elkton,TN
59067,Rapelje,MT
59411,Babb,MT
59435,Ethridge,MT
63601,Park Hills,MO
64172,Kansas City,MO
55906,Rochester,MN
56231,Danvers,MN
52036,Delaware,IA
52774,Welton,IA
44088,Unionville,OH
44103,Cleveland,OH
07505,Paterson,NJ
17038,Jonestown,PA
17307,Biglerville,PA
24459,Middlebrook,VA
07845,Ironia,NJ
10804,Wykagyl,NY
20197,Waterford,VA
22161,Springfield,VA
27713,Durham,NC
27960,Ocracoke,NC
18244,Parryville,PA
29433,Canadys,SC
76457,Hico,TX
76597,Gatesville,TX
79360,Seminole,TX
52160,New Albin,IA
53179,Trevor,WI
53203,Milwaukee,WI
60563,Naperville,IL
61342,Mendota,IL
65495,Dixon,MO
68774,Saint Helena,NE
70401,Hammond,LA
70556,Mermentau,LA
71839,Garland City,AR
57350,Huron,SD
63387,Whiteside,MO
73180,Oklahoma City,OK
74820,Ada,OK
75040,Garland,TX
75151,Corsicana,TX
75458,Merit,TX
75681,Mount Enterprise,TX
32422,Argyle,FL
33015,Hialeah,FL
33498,Boca Raton,FL
70544,Jeanerette,LA
23104,Gloucester Point,VA
49847,Hermansville,MI
53186,Waukesha,WI
58045,Hillsboro,ND
53406,Racine,WI
55416,Minneapolis,MN
49040,Colon,MI
49104,Berrien Springs,MI
56326,Evansville,MN
49516,Grand Rapids,MI
50446,Joice,IA
30223,Griffin,GA
31068,Oglethorpe,GA
31499,Savannah,GA
31702,Albany,GA
32406,Panama City,FL
33028,Pembroke Pines,FL
33606,Tampa,FL
37181,Vanleer,TN
37244,Nashville,TN
37919,Knoxville,TN
38116,Memphis,TN
38582,Silver Point,TN
39567,Pascagoula,MS
40374,Sharpsburg,KY
43741,Wayne,OH
45127,Columbia,OH
33839,Eagle Lake,FL
34113,Naples,FL
35087,Joppa,AL
27358,Summerfield,NC
28308,Pope A F B,NC
41666,Wayland,KY
43603,Toledo,OH
29355,Kinards,SC
25243,Gandeeville,WV
49916,Chassell,MI
52252,Langworthy,IA
73840,Fargo,OK
70121,New Orleans,LA
49289,Weston,MI
13480,Waterville,NY
20722,Brentwood,MD
06852,Norwalk,CT
07829,Buttzville,NJ
16805,State College,PA
12787,White Sulphur Springs,NY
12953,Malone,NY
17776,Waterville,PA
18252,Tamaqua,PA
83687,Nampa,ID
90805,Long Beach,CA
85070,Phoenix,AZ
89432,Sparks,NV
99573,Copper Center,AK
99685,Unalaska,AK
93608,Cantua Creek,CA
94558,Napa,CA
95432,Elk,CA
95444,Graton,CA
77965,Hallettsville,TX
79250,Petersburg,TX
52244,Iowa City,IA
52329,Rowley,IA
52601,Burlington,IA
52722,Bettendorf,IA
54213,Forestville,WI
54909,Almond,WI
55425,Minneapolis,MN
67625,Bogue,KS
68358,Firth,NE
68746,Lynch,NE
68826,Central City,NE
62239,Dupo,IL
62262,Mulberry Grove,IL
48450,Lexington,MI
19255,Philadelphia,PA
04239,Jay,ME
16554,Erie,PA
17325,Gettysburg,PA
08042,Juliustown,NJ
10034,New York,NY
10038,New York,NY
11215,Brooklyn,NY
23249,Richmond,VA
28748,Leicester,NC
29208,Columbia,SC
30017,Grayson,GA
12830,Wilton,NY
12960,Moriah,NY
12961,Moriah Center,NY
27331,Sanford,NC
27877,Severn,NC
08340,Milmay,NJ
08850,Milltown,NJ
48456,Minden City,MI
48557,Flint,MI
49018,Battle Creek,MI
39759,Starkville,MS
40033,Lebanon,KY
53825,Stitzer,WI
54159,Porterfield,WI
36759,Marion Junction,AL
37323,Cleveland,TN
55756,Kerrick,MN
56134,Hardwick,MN
57076,Winfred,SD
43759,Morristown,OH
43793,Woodsfield,OH
44484,Warren,OH
45621,Coalton,OH
34154,Goodland,FL
49514,Grand Rapids,MI
51235,Doon,IA
39286,Jackson,MS
45769,Pomeroy,OH
56152,Lamberton,MN
56347,Long Prairie,MN
56456,Jenkins,MN
57054,Ramona,SD
58223,Cummings,ND
42033,Crayne,KY
49663,Manton,MI
49887,Stephenson,MI
35040,Calera,AL
35244,Birmingham,AL
04222,Durham,ME
06073,South Glastonbury,CT
06089,Weatogue,CT
07095,Woodbridge,NJ
01813,Woburn,MA
02330,Carver,MA
92808,Anaheim,CA
92860,Norco,CA
89023,Mercury,NV
90632,La Habra,CA
92038,La Jolla,CA
99564,Chignik,AK
82731,Weston,WY
83847,Naples,ID
84725,Enterprise,UT
84764,Bryce,UT
85740,Tucson,AZ
77219,Houston,TX
94529,Concord,CA
81063,Ordway,CO
81146,Mosca,CO
90733,San Pedro,CA
92285,Landers,CA
69367,Whitney,NE
70392,Patterson,LA
72067,Higden,AR
14211,Buffalo,NY
15310,Aleppo,PA
10154,New York,NY
10704,Yonkers,NY
10973,Slate Hill,NY
12060,East Chatham,NY
04352,Mount Vernon,ME
01270,Windsor,MA
32835,Orlando,FL
32868,Orlando,FL
47923,Brookston,IN
17952,Mary D,PA
18234,Lattimer Mines,PA
06993,Weston,CT
07020,Edgewater,NJ
07457,Riverdale,NJ
11719,Brookhaven,NY
13137,Plainville,NY
21866,Tylerton,MD
22435,Callao,VA
24141,Radford,VA
02839,Mapleville,RI
04037,Fryeburg,ME
04223,Danville,ME
13802,Maine,NY
14547,Seneca Castle,NY
19701,Bear,DE
21659,Rhodesdale,MD
01001,Agawam,MA
76078,Rhome,TX
84140,Salt Lake City,UT
84710,Alton,UT
77554,Galveston,TX
66509,Mayetta,KS
59754,Twin Bridges,MT
15626,Delmont,PA
19335,Downingtown,PA
06114,Hartford,CT
07927,Cedar Knolls,NJ
12923,Churubusco,NY
27893,Wilson,NC
28398,Warsaw,NC
28723,Cullowhee,NC
29493,Williams,SC
22036,Fairfax,VA
22625,Cross Junction,VA
14171,West Valley,NY
36067,Prattville,AL
37723,Crab Orchard,TN
38111,Memphis,TN
24880,Rock View,WV
43234,Columbus,OH
43973,Freeport,OH
39059,Crystal Springs,MS
46236,Indianapolis,IN
47601,Boonville,IN
27014,Cooleemee,NC
28260,Charlotte,NC
32968,Vero Beach,FL
97810,Adams,OR
75666,Laird Hill,TX
76011,Arlington,TX
77567,League City,TX
93232,Hanford,CA
87580,Valdez,NM
99770,Selawik,AK
62862,Mill Shoals,IL
64065,Lees Summit,MO
64649,Kidder,MO
64864,Saginaw,MO
59230,Glasgow,MT
60039,Crystal Lake,IL
60625,Chicago,IL
61743,Graymont,IL
55391,Wayzata,MN
55440,Minneapolis,MN
55717,Canyon,MN
19806,Wilmington,DE
20055,Washington,DC
20593,Washington,DC
20635,Helen,MD
20693,Welcome,MD
21676,Wittman,MD
77455,Louise,TX
77954,Cuero,TX
65354,Syracuse,MO
67579,Sterling,KS
76951,Sterling City,TX
69354,Marsland,NE
70371,Kraemer,LA
71935,Caddo Gap,AR
64474,Osborn,MO
83213,Arco,ID
83328,Filer,ID
72747,Maysville,AR
74107,Tulsa,OK
88513,El Paso,TX
89126,Las Vegas,NV
90506,Torrance,CA
90807,Long Beach,CA
91948,Mount Laguna,CA
92236,Coachella,CA
92506,Riverside,CA
85266,Scottsdale,AZ
85364,Yuma,AZ
93902,Salinas,CA
94405,San Mateo,CA
67876,Spearville,KS
69024,Culbertson,NE
65567,Stoutland,MO
65714,Nixa,MO
44871,Sandusky,OH
60145,Kingston,IL
11737,Farmingdale,NY
06022,Collinsville,CT
07758,Port Monmouth,NJ
07855,Middleville,NJ
67502,Hutchinson,KS
68818,Aurora,NE
68859,North Loup,NE
70729,Erwinville,LA
70811,Baton Rouge,LA
62536,Glenarm,IL
76859,Menard,TX
77345,Humble,TX
78335,Aransas Pass,TX
78574,Sebastian,TX
79408,Lubbock,TX
58346,Leeds,ND
59211,Antelope,MT
60536,Millbrook,IL
72765,Springdale,AR
83874,Murray,ID
84061,Peoa,UT
82716,Gillette,WY
65017,Brumley,MO
65104,Jefferson City,MO
66607,Topeka,KS
74868,Seminole,OK
91204,Glendale,CA
92233,Calipatria,CA
92398,Yermo,CA
93642,Mono Hot Springs,CA
94240,Sacramento,CA
95009,Campbell,CA
95674,Rio Oso,CA
96054,Lookout,CA
02893,West Warwick,RI
03270,New Boston,NH
06710,Waterbury,CT
06876,Redding Ridge,CT
07308,Jersey City,NJ
30189,Woodstock,GA
31126,Atlanta,GA
31761,Jakin,GA
14611,Rochester,NY
16611,Alexandria,PA
24877,Powhatan,WV
25062,Dry Creek,WV
25504,Barboursville,WV
25729,Huntington,WV
19968,Milton,DE
20003,Washington,DC
20008,Washington,DC
20039,Washington,DC
17756,Muncy,PA
00914,San Juan,PR
13454,Salisbury Center,NY
15064,Morgan,PA
15281,Pittsburgh,PA
03609,North Walpole,NH
93943,Monterey,CA
95697,Yolo,CA
87745,Sapello,NM
91614,Studio City,CA
96115,Lake City,CA
74556,Lehigh,OK
74932,Cameron,OK
75283,Dallas,TX
65757,Strafford,MO
64422,Amity,MO
84737,Hurricane,UT
85272,Stanfield,AZ
85308,Glendale,AZ
77496,Sugar Land,TX
60564,Naperville,IL
61104,Rockford,IL
62293,Trenton,IL
79102,Amarillo,TX
79121,Amarillo,TX
80001,Arvada,CO
70732,Fordoche,LA
72059,Gregory,AR
62971,Oraville,IL
49355,Ada,MI
49677,Reed City,MI
48208,Detroit,MI
27661,Raleigh,NC
63552,Macon,MO
20251,Washington,DC
24126,Newbern,VA
64646,Humphreys,MO
14563,Union Hill,NY
67854,Jetmore,KS
44450,North Bloomfield,OH
33868,Polk City,FL
52076,Strawberry Point,IA
35983,Leesburg,AL
34142,Immokalee,FL
30539,East Ellijay,GA
58553,Mckenzie,ND
63108,Saint Louis,MO
58602,Dickinson,ND
64015,Blue Springs,MO
38839,Derma,MS
19073,Newtown Square,PA
40290,Louisville,KY
71959,Newhope,AR
41015,Latonia,KY
73632,Cordell,OK
68456,Utica,NE
68711,Amelia,NE
54435,Gleason,WI
54826,Comstock,WI
55320,Clearwater,MN
70892,Baton Rouge,LA
71201,Monroe,LA
60649,Chicago,IL
60929,Cullom,IL
61432,Fairview,IL
54942,Greenville,WI
80928,Colorado Springs,CO
78380,Robstown,TX
78631,Harper,TX
79537,Nolan,TX
95651,Lotus,CA
98446,Tacoma,WA
87322,Rehoboth,NM
88009,Playas,NM
94153,San Francisco,CA
95232,Glencoe,CA
95257,Wilseyville,CA
91980,Tecate,CA
78040,Laredo,TX
99649,Pilot Point,AK
99775,Fairbanks,AK
31720,Barwick,GA
33961,Fort Myers,FL
34756,Montverde,FL
35647,Lester,AL
38050,Maury City,TN
40902,Arjay,KY
40915,Bimble,KY
46160,Morgantown,IN
41014,Covington,KY
90638,La Mirada,CA
88039,Glenwood,NM
99013,Ford,WA
99632,Mountain Village,AK
55188,Saint Paul,MN
57735,Edgemont,SD
41513,Belcher,KY
43149,Rockbridge,OH
43207,Columbus,OH
44847,Monroeville,OH
45661,Piketon,OH
32221,Jacksonville,FL
33143,Miami,FL
51201,Sheldon,IA
48153,Livonia,MI
48382,Commerce Township,MI
31760,Irwinville,GA
32067,Orange Park,FL
37079,Indian Mound,TN
37141,Orlinda,TN
38183,Germantown,TN
38339,Guys,TN
38762,Mound Bayou,MS
47356,Middletown,IN
79544,Rochester,TX
80438,Empire,CO
82420,Cowley,WY
60567,Naperville,IL
64171,Kansas City,MO
72007,Austin,AR
67344,Elk City,KS
75711,Tyler,TX
88543,El Paso,TX
19891,Wilmington,DE
20388,Washington,DC
20570,Washington,DC
20678,Prince Frederick,MD
21094,Lutherville Timonium,MD
02025,Cohasset,MA
02652,North Truro,MA
04271,Paris,ME
04364,Winthrop,ME
13433,Port Leyden,NY
08557,Sergeantsville,NJ
08701,Lakewood,NJ
16153,Stoneboro,PA
40045,Milton,KY
40347,Midway,KY
40586,Lexington,KY
27041,Pilot Mountain,NC
27325,Robbins,NC
27601,Raleigh,NC
27690,Raleigh,NC
28229,Charlotte,NC
28425,Burgaw,NC
33736,Saint Petersburg,FL
49646,Kalkaska,MI
50240,Saint Charles,IA
50466,Riceville,IA
64857,Purcell,MO
68458,Virginia,NE
68845,Kearney,NE
63345,Farber,MO
63442,Granger,MO
63760,Leopold,MO
60460,Odell,IL
61068,Rochelle,IL
48203,Highland Park,MI
48624,Gladwin,MI
70504,Lafayette,LA
74037,Jenks,OK
75002,Allen,TX
75240,Dallas,TX
76155,Fort Worth,TX
54529,Harshaw,WI
54559,Saxon,WI
56687,Wilton,MN
51575,Treynor,IA
52535,Birmingham,IA
53022,Germantown,WI
37095,Liberty,TN
37880,Ten Mile,TN
38055,Millington,TN
38141,Memphis,TN
38869,Sherman,MS
38914,Big Creek,MS
32134,Fort McCoy,FL
44135,Cleveland,OH
46856,Fort Wayne,IN
34994,Stuart,FL
35762,Normal,AL
41463,Salyersville,KY
43350,Sparta,OH
43462,Rudolph,OH
